customer_id,email,country,signup_date,acquisition_channel,age_group,is_premium
CUST_01973,ashleycruz@example.net,SG,2023-06-17,direct,45-54,True
CUST_01974,samuel71@example.net,IN,2023-09-16,direct,25-34,False
CUST_01975,tramirez@example.net,US,2023-06-24,organic,25-34,False
CUST_01976,nataliemyers@example.net,IN,2023-11-01,direct,25-34,False
CUST_01977,terridiaz@example.org,IN,2024-03-01,social,45-54,False
CUST_01978,georgemary@example.com,IN,2023-10-31,referral,35-44,False
CUST_01979,lmoore@example.org,US,2023-06-01,referral,45-54,True
CUST_01980,bgreen@example.com,US,2023-09-09,referral,18-24,False
CUST_01981,apennington@example.net,SG,2023-08-25,paid_search,55+,True
CUST_01982,fwhite@example.net,SG,2024-06-24,paid_search,25-34,False
CUST_01983,bryce80@example.org,US,2023-06-01,organic,35-44,False
CUST_01984,jboyd@example.net,IN,2024-03-23,paid_search,45-54,False
CUST_01985,odonnellmegan@example.com,US,2023-11-28,paid_search,18-24,True
CUST_01986,kathybowen@example.com,IN,2024-01-04,organic,18-24,False
CUST_01987,washingtonzachary@example.org,IN,2024-05-19,social,25-34,False
CUST_01988,donnakim@example.org,IN,2023-11-10,organic,25-34,False
CUST_01989,krystalhernandez@example.org,US,2023-08-24,paid_search,45-54,False
CUST_01990,knightsydney@example.com,US,2024-06-04,social,45-54,False
CUST_01991,heather18@example.org,SG,2024-05-22,organic,18-24,True
CUST_01992,jrusso@example.net,SG,2023-04-05,direct,55+,False
CUST_01993,urobbins@example.net,SG,2024-03-31,referral,45-54,False
CUST_01994,tfarrell@example.org,US,2023-03-15,paid_search,45-54,False
CUST_01995,mitchelljessica@example.com,US,2024-05-15,email,55+,True
CUST_01996,ppowers@example.net,IN,2023-09-10,referral,25-34,False
CUST_01997,zacharymurphy@example.org,IN,2024-06-28,referral,55+,False
CUST_01998,cherylfuller@example.com,SG,2024-02-16,referral,55+,False
CUST_01999,whitemary@example.org,IN,2024-05-21,paid_search,18-24,True
CUST_02000,xavierlee@example.com,US,2024-04-10,organic,55+,False
